text,label
Carol Duarte arrasandoo como Ivana.  Cada cena percebemos o sofrimento da personagem.  &lt;3 #VideoShowAoVivo,Positivo
Eu tô odiando essa prova do #MasterChefBR. Deve ser pq eu não suporto maromba...,Negativo
Ana me chama pra ir te visitar e faz algo bem gostoso pra mim #MaisVoce,Neutro
Vítor B tá nos trends ❤ #MasterChefBR,Positivo
ainda decepcionado que Mirian não saiu #MasterChefBR,Negativo
"Aiiiiii... tô vendo aqui que minha mãe tá fora dos ""padrões morais"". Namora mais novos, usa a roupa que quiser e tem cabelo curto. #encontro",Neutro
Ana Maria de unicórnio no #MaisVoce tombei msmzkzmmsma,Positivo
"Ahhhhhhhhh Victor, tá acabando cmg, ele não pode sair 😢 #MasterChefBR",Negativo
"@user A regra é clara, frango desfiada é na pressão . #MasterChefBR",Neutro
"Terça feira, 20:47... já está começando o efeito @user . Fome! #MasterChefBR",Positivo
O Vitor V tá meio q mais tumultuando hj a equipe do q ajudando parece #MasterChefBR,Negativo
#reprise do #MasterChefBR AGORAAAA! Lá no @user ❤️,Neutro
"Acabou rápido, foda demais a entrevista  #TheNoite",Positivo
"Acho que tô tomando ranso pelo Bial, depois dessa entrevista com padre Fábio. #ConversaComBial",Negativo
Esse Valter vai para a final #MasterChefBR,Neutro
"Assim como sua personagem na novela, Paolla Oliveira também adora animais na vida real! Que bacana! 🐶🐱 #VídeoShowAoVivo",Positivo
Vitor B vacila demais. Ja podem eliminar. #MasterChefBR,Negativo
Unica prova do #MasterChefBR que posso fazer em casa. Sardinha em lata 😂 #AcabouOGas,Neutro
Aí agora já vi outro Tweet e não tenho mais certeza de quem sai #MasterChefBR ...menos mal 😤,Positivo
"O boy tá meio nervous , Vitor V. #MasterChefBR",Negativo
OLHA ISSO SENHOR KKKKKK me ajuda #MaisVoce tô com fome 😅😍,Neutro
@user A música que vcs cantaram é do Anjinho Robinson Monteiro! Pra sempre vou te amarRodrigoMartins sorocaba #VideoShowAovivo,Positivo
#Encontro o que é mais ridículo é esse programa forçar um tema como feminismo que no qual é muito discutido só para ganhar audiência,Negativo
"Seguraa o tcha, amarra o tchan, segura o tchan tchan tchan, já to nas coreografias #AltasHoras",Neutro
#videoshowaovivo A Fátima é uma profissional admirável!Parabéns!,Positivo
Fátima sendo pisada ao vivo. Amei pois detesto quando o povo está  falando e ela muda de assunto sem deixar a pessoa concluir.  #Encontro,Negativo
"Gente, a Déborah winner desse #MasterChefBR Leonardo vai ser barrado no F5. Tenho fé.",Neutro
"Hahahahahahahahahahaha já quero um GIF desse ""sustinho"" @user @user  #TheNoite",Positivo
"""tô me cagando"" ""todos nós"" sim, todos nós #MasterChefBR",Negativo
@user @user @user @user ola coloque um clip RAUL SEIXAS CANTANDO MALUCO BELEZA #VideoShowAoVivo,Neutro
Que maravilha kkkkkkkkkkkkkkkk #TheNoite,Positivo
"#VideoShowAoVivo Sofia tá feinha hoje.  Roupa feia, cabelo feio e o batom feioso. rsr.",Negativo
Tomar um banho de chuva Banho de chuvaaaa #VanessadaMata  #CaixinhadeMúsicaDvdVanessaDaMata #AltasHoras,Neutro
"gente melhor saída, melhor pessoa, @user saiu tombando!!! #MasterChefBR",Positivo
essa imunda ta chorando pq? tava distraido #MasterChefBR,Negativo
Assistindo a apresentação dos pratos no #MasterChefBR e a opinião dos chefes estou me vendo na apresentação do meu TCC .,Neutro
Meu @user 🦁👊além de ser campeão Ainda tem projeto de adoção💙 #adoteumtorcedor 👏#encontro,Positivo
Daí as pessoas assistem e acham que a gente fala assim aqui no Pará #VideoShowAoVivo,Negativo
Confesso que sempre tive um crush bem forte no Dr Jairo Bouer #Encontro,Neutro
Como não ser fã de um cara que é a favor do porte de armas @user  #TheNoite,Positivo
"Eu mesmo, a própria galinha desconstruinda. #MasterChefBR",Negativo
AEEEEEEEEEEEEEEEEE VAMOS CHORAR MEU AMOR VAMOS CHORAR  #MasterChefBR,Neutro
MELHOR pessoa MC CATRA @user #TheNoite,Positivo
"O preconceito está no ser humano e não nas palavras ""preto"" ou ""negro"". Eu tenho vergonha desse preconceito. #encontro",Negativo
E já começou o #TheNoite,Neutro
Vendo só hoje o ep de #MasterChefBR de ontem... @user maravilhosa e plena escolhendo os ingredientes no mercado... o resto pira!,Positivo
"Quem nasceu pra ser malafaia, nunca vai ser Fábio de Melo! #ConversaComBial",Negativo
Bora assistir #MasterChefBR 🔪🍤,Neutro
Que liiiiindiiinho Thomasss #AltasHoras,Positivo
Vitor B saiu 😭😭😭 #MasterChefBR,Negativo
#MasterChefBR  Vou torcer pra equipe vermelha..,Neutro
Curtindo #altashoras o cara de preto roubando a cena kkklk,Positivo
Esse Leonardo é um entojo #MasterChefBR,Negativo
"Tô chocado gente, o Gabriel Godoy dizendo que comhece artistas da Globo, que usam 'êxtase'. Eitah! 😂😱🔥 #TheNoite @user @user.",Neutro
eu n sou mt chegada em tv mas o vídeo show fica muito atrativo com o otaviano e o joaquim de apresentadores 🤣❤️ #VideoShowAoVivo,Positivo
Nayane vai se fuder #MasterChefBR,Negativo
#MaisVocê fgts não é descontado do salário,Neutro
#VideoShowAoVivo adoroooo Joca e Ota😘😘,Positivo
mais forçada que essa cissa guimarães impossível #edecasa,Negativo
"De olho no #VídeoShowAoVivo , com @user e @user !",Neutro
Já estava indo dormir quando o #altashoras  começou com @user haha não aguentei e já fui logo segurar o tchamm. Tutututupaaaaaa 😂😂,Positivo
@user Agora tu tem q voltar na repescagem #MasterChefBR pfvr 😕😕 Como vc se atreve a sair ? Meus fav assim logo os dois ?  ❤️,Negativo
"Mentira que o menininho de Terra Nostra é o Nicolas? 😱Se não fosse o #VideoShowAoVivo, nunca que iria lembrar. 😬",Neutro
Entrevista maravilhosa com o Padre Fábio 👏👏 #ConversaComBial,Positivo
#MasterChefBR #QuemSai Mirian pelos deuses!!!!,Negativo
@user @user TU NÃO TÁ ASSISTINDO #MasterChefBR?!?!?!,Neutro
Infelizmente só assisti ao programa hoje. Foi ótimo ! #MasterChefBr,Positivo
deusa q agonia esse dedo cortado #MasterChefBR,Negativo
"Após #TheNoite, #SBTNotícias com @user e as principais notícias do Brasil e do mundo! #NãoPercam!",Neutro
Nando Reis maravilhoso em todod os aspectos! Família linda!  #Encontro,Positivo
"acho q eles deviam eliminar tb por sequência de cagada, tem gnt q tá sempre entre os piores e n sai, outros na primeira já vão #MasterChefBR",Negativo
#VideoShowAoVivo Eu acho que a fofissima E Claudia Raia,Neutro
Sophia vestida de camisão!!! Lindinha vc pode! #VideoShowAoVivo,Positivo
"Com perguntas abstratas, o #ConversacomBial faz programa superficial e grande convidado, @user, não é bem aproveitado.",Negativo
@user Não sendo abóbora a galera deveria cair matando hah PasmanterEPivaNoMaisVoce #MaisVoce,Neutro
Virei fã #ConversaComBial @user,Positivo
Miram com suas lágrimas de crocodilo.#MasterChefBR,Negativo
"Detesto Miriam, mas gosto do Leo, torço por ele e Yuko #MasterChefBR",Neutro
"Isto sim é entrevistar alguém, perguntar e saber ouvir a resposta do entrevistado! #ConversaComBial",Positivo
Cara a Fátima Bernardes era um símbolo  do jornalismo nacional e hoje tá aí fazendo vexame no #Encontro #triste,Negativo
"Depois de anos tô vendo ""namaria"". #MaisVoce",Neutro
Maiara é muito maraaa gente #ConversaComBial,Positivo
Se eliminarem o Vitor e deixarem a Mirian eu vou fazer panelaço #MasterChefBR,Negativo
O que falar de Katy Perry em Bon Appétit? #MasterchefBR  🙄 #BonAppétitMusicVideo,Neutro
KARAI CATRA VIRA MEU PAI MANO! #TheNoite #CatraNoTheNoite @user,Positivo
"Com certeza quem acha que tudo é racismo, é porque nunca foi vítima ou nunca chegou a ver esse ato acontecer tão perto! #Encontro",Negativo
@user foi tanto trabalho que só agora vi seu discurso emocionante sobre o Brasil no #MasterChefBR da semana passada. Brasil❤Paola,Neutro
#MaisVocê @user casa comigo???,Positivo
Hj a torcida é p #TimeAzul no #MasterChefBR pq os favs tão lá e a insuportável está no vermelho (nem tô torcendo p ela ir p eliminação 😏),Negativo
#VídeoShowAoVivo é o ator que faz o Zac na novela Rock Story. Nicolas Prattes,Neutro
Vai conversar o #ConversaComBial  ❤❤,Positivo
Na minha casa e nem na casa dos meus amigos arrumam a mesa assim #MaisVocê,Negativo
Qual desses lançamentos você está mais ansioso?                                   /são joao da thay #encontro/ Anitta e pabllo vittar,Neutro
Essa Irmã Cecília é tão fofa. 😂❤ #DomingoLegal,Positivo
#MasterChefBR Leonardo invejosa da porra. 😡,Negativo
Lauro Jardim no Conversa com Bial: Eu quero dar o furo! #MaturidadeZero #ConversaComBial,Neutro
"#NelsonXavier conseguia nos fazer rir e chorar, odiar e amar... sentir todas as emoções possíveis com seu talento incrível #VideoShowAoVivo",Positivo
"@user, que tal parar de convidar Youtubers para o #EDeCasa para chamá-los apenas de blogueiros só p/ ñ divulgar os canais deles?",Negativo
Espero que o Vitor B não fique muito nervoso e faça um bom prato POR FAVOR #MasterChefBR,Neutro
"Muito massa o Rodrigo Santoro no #ConversaComBial hoje. Papo bom, foi fluindo de uma forma bacana!",Positivo
Não vou mais torcer pra ninguém neste #MasterChefBR,Negativo
Consolidados - SBT (08/05):  #TheNoite @user 3.3 #SBTNotícias - Madrugada I 2.4 #SBTNotícias - Madrugada II 1.9,Neutro
Queria que o dinheiro da minha conta bancária subisse igual esses números na tela do programa #MasterChefBR,Positivo
"mirian e léo fãs não os quero, não me sigam #MasterChefBR",Negativo
"O ""não quero saber"" do Léo foi pro Douglas? Hahahahhaha #MasterChefBR",Neutro
Bial tá muito legal! #pedrobial #ConversaComBial,Positivo
Poxa @user 😭😭😭😭😭😭😭😭😭😭😭😭😭😭  #Luto   #MasterChefBR,Negativo
"22h55 - Globo 19.9, SBT 9.0, RecordTV​ 6.1, Band 4.8 #MasterChefBR",Neutro
A felicidade da @user pq foi escolhida 😍 #MasterChefBR,Positivo
O azul vai se lascar???????? #MasterChefBR,Negativo
"23h29 - Globo 13.7, RecordTV 6.7, SBT 6.6, Band 6.3 #MasterChefBR",Neutro
Bial moderninho mostrando os memes do momento 😂😂😂 Tragicomédia política 🇧🇷 😮😮😮 #ConversaComBial,Positivo
"MINHA GENTE que ep foi esse no #MasterChefBR ??? Vem cá victor, deixa cuidar de você neném!!",Negativo
Eles tá tomando chá de hibisco com a comida? #MasterChefBr,Neutro
Se a Paola me olhasse assim eu já estava com a vida ganha #MasterChefBR,Positivo
Namaria devia mostrar Caio Castro  vestido de unicórnio qnd saltou de paraquedas #MaisVoce,Negativo
"Por isso que eu vi que estava mto cedo pro  #MasterChefBr acabar, sempre acaba perto da 1h",Neutro
"ainda bem que tem a Ana Padrão pra fazer merchan, caldo knorr em receita de chefs? #MasterChefBR",Positivo
"Fiquei com uma dorzinha no coração quando o Vitor B. foi eliminado, eu estava torcendo por ele e ele é um gato  #MasterChefBR",Negativo
"Amanhã vou ter que procurar o programa completo no YouTube. Perdi metade da entrevista, pelo visto #TheNoite",Neutro
Amoooo essa música! #tremBala  #ConversaComBial,Positivo
ANA MARIA BRAGA DE UNICORNIO KKKKKKKKKKKKKKKKKKKKKKK AINDA DANÇANDO KKKKKK  #MaisVoce,Negativo
5  4 3 2 1  *6 DA MANHÃ*  #masterChefBR #ChefSensei,Neutro
Léo Lins bêbado é uma das coisas mais engraçadas que já vi #TheNoite,Positivo
Da equipe azul só salva a Yoko. #MasterChefBR,Negativo
Legal o app falado no #conversacombial pena que tem que ter cel atual pra baixar 💔,Neutro
Aguardando ansiosa o inicio de #MasterChefBR,Positivo
"Terça-feira é o dia mais difícil pra acompanhar os talk shows BR, #ConversaComBial e #ProgramaDoPorchat vão ao ar praticamente juntos.. =S",Negativo
#VideoShowAoVivo vocês sabem o que significa lagartcha aqui no Rio Grande Do sul?😅,Neutro
Eu sou a Sheron kkkk ia fk chorando. #encontro,Positivo
"#ConversaComBial Se Pe.Fábio tem atitudes diabólicas, imagines eu! #VidaSufrida 😞😞",Negativo
"Terça (16), os infantis e Talk Show do SBT marcaram:  #MundoDisney 4.2 #BomDiaECia 5.9 #ClubeDoChaves 6.3 #TheNoite com @user 3.9",Neutro
"Bial melhor pessoa ,mostrando os meme da internet sobre o Temer   #ConversaComBial",Positivo
Esse negócio com ervilhas ficou estranho. #MasterchefBr,Negativo
Hj é dia de quê? Em? Em? #MasterChefBR,Neutro
#VideoShowAoVivo ... Ahh que saudades da piadoca do jocaaa rsrsrsrs lindos beijos ❤,Positivo
"Nossa, eu sou péssimo em expressar sentimentos pessoais, sejam bons ou ruins. Não consigo direito nem em texto, imagina ""ao vivo"". #encontro",Negativo
Q delícia esses pratos inspirados no pará mas infelizmente a minha única opção em casa é o miojo #MasterChefBR,Neutro
#AltasHoras Amo coentro ❤❤❤,Positivo
O que fazer quando você não quer que nenhum que estão na prova de eliminação saia? #MasterChefBR,Negativo
"Viva o amorrrrr, não posso ver um pretinho que me tremo toda #Encontro",Neutro
#MasterChefBR o programa que me faz sentir mais fome ainda kkkk,Positivo
uma pena que quem saiu hoje do #MasterChefBR tenha saído,Negativo
#MasterChefBR AAAAAAAAAAAAAAA EITA SENHOR,Neutro
#VideoShowAoVivo oi seus lindos..adoro o#videoShowAoVivo,Positivo
Equipe azul tá meio desesperada #MasterChefBR,Negativo
Vai começaaaaar #MasterChefBR,Neutro
#VideoShowAoVivo chorei vendo isso,Positivo
#MasterChefBR Agr o embuste da Mirian sai,Negativo
"Gosto do #TheNoite  porque não corta os palavrões, já o Porchat corta!",Neutro
"Acabei de receber uma mensagem no whats, dizendo que minha faca do #MasterChefBR chegou no @user  Depois de 6 meses de espera ;D",Positivo
"Tudo que Ana Maria faz no programa de diferente, tem cara que vai dá merda viu #MaisVoce",Negativo
Vai na fé VALTER! #MasterChefBR,Neutro
Que tal a gente analisar também o look do @user e do @user ? Acho que nem precisa pq os dois estão lindos #VideoShowAoVivo,Positivo
"Pedro Bial um baita de um tiozão dramatizando ""esses memes""  #ConversaComBial",Negativo
#MasterChefBR eu lavei o peixe kkkkkkkk,Neutro
Não é nada fácil lidar com a Ansiedade... eu que o diga... 👻#ConversaComBial,Positivo
Gente a equipe azul está muito desorganizada #MasterChefBR,Negativo
Augusto Cury falando tudo o que tem no livro dele... #ConversaComBial,Neutro
Que o amor de mãe nunca falte em nossas vidas   #AltasHoras,Positivo
Já estou sofrendo ao lembrar que a season premiere de #HouseOfCards será no mesmo dia de episódio de #MasterChefBR. 😭,Negativo
"23h20 - Globo 14.6, SBT 8.7, RecordTV 7.0, Band 6.2 #MasterChefBR",Neutro
"Quando o Dr. @user falar, vocês por favor escutem. Sempre. Que aula. #ConversaComBial (e que programa)",Positivo
Levei um spoiler na cara agora de #MasterChefBR pqp vai pro inferno,Negativo
"Meu Deus do céu Victor, não decepciona esse Brasil hoje, pelo amor #MasterChefbr",Neutro
queria tanto que houvesse repescagem. Seria uma maravilha ver o cafajeste de volta na competição #MasterChefBR,Positivo
Esse ai vai dar trabalho pro pai   #altashoras,Negativo
Nicolas Prates é o bebe de Giuliana em Terra Nostra #VideoShowAoVivo,Neutro
A vozzzzzz tão meiga 😭  #DomingoLegal,Positivo
Esse episódio está errado desde quando a Miriam e o Leonardo ganharam a prova  #MasterChefBR,Negativo
Quem está torcendo para a Mirian ou o Léo serem eliminados hoje? #MasterChefBR,Neutro
AI SENHOR 😭😭😭@user #MaiaraeMaraisaNoBial #ConversaComBial,Positivo
#MasterChefBr EM NOME DE JESUS NÃO ELIMINA MEU CRUSH EM NOME DE JESUS,Negativo
"Ainda que o porte de arma diminuísse o fato de ""eu tenho arma ele não, sou melhor...."" e fizesse pensar duas vezes+ #thenoite",Neutro
#ConversaComBial  Bial como sempre dando show,Positivo
Encontro com Fátima e #AltasHoras só tem conversa fiada. Na Fátima tem tanto papo furado q ñ dá tempo d cantar uma música inteira. + MÚSICAS,Negativo
@user Eu jamais teria maturidade p trabalhar c Juninho Bill sem pedir p ele ficar cantando as musicas do Trem da Alegria  #TheNoite,Neutro
Ainda bem que temos o #VídeoShowAoVivo para matar um pouco as sdds do ator Domingos Montangner!,Positivo
"Essa eliminação vai ser muito triste, adoro todos #MasterChefBR",Negativo
Não pude de #MasterchefBr ontem... Ou eu dormia cedo para acordar bem ou via todo e levantava um caco.,Neutro
Tema absurdamente importante abordado no #Encontro,Positivo
#VideoShowAoVivo Ai meu bebe chorando 😭😭😭💚,Negativo
@user aqui em belém o din din é chope! #VideoShowAoVivo,Neutro
Hey @user?! Gostei da blusa! Aonde posso comprar uma??? Hehehe... Abraços!!! #VideoShowAoVivo,Positivo
#Encontro parem de ficar cortando falas. A pessoa não consegue terminar uma frase. Toda hr alguém atravessa sem or,Negativo
Consolidados - GLOBO (18/05):  #JornalHoje II 9.1 #BemEstar (cont.) 8.8 #Encontro 9.8 #SP1 15.0 #GloboEsporte 13.3,Neutro
Valéria morrendo de inveja do casamento da Janete com o galã global é hilário! 😂😂😂 #VídeoShowAoVivo,Positivo
Não entendo esses jurados do @user querem e cobram criatividade de TDS menos da Yoko #MasterChefBR #xenofobia,Negativo
Yuko você não me tomba com essa história de odiar sardinha #MasterChefBR,Neutro
Masterchef eu te venero #MasterChefBR,Positivo
Ai tô nervosa #MasterChefBR,Negativo
"Queria dormir cedo, mas tem #MasterChefBR",Neutro
"@user , além de ser o que cozinha melhor, ainda é o que tem os comentários mais engraçados #MasterChefBR  #teamLeo",Positivo
Globo contrate a Cora 😘 #Encontro,Negativo
#VideoShowAoVivo sonha comigo é bem melhor na voz do Rafael Vitti,Neutro
Assistindo #VideoShowAoVivo  @otacosta,Positivo
"Otaviano sabe que é péssimo e sem carisma, é por isso que interrompe todo mundo o tempo todo, até a Fátima Bernardes. #VideoShowAoVivo",Negativo
#edecasa  aqui em casa ultilizou tábua de acrílico tem algum plobema.,Neutro
"#VideoShowAoVivo  moro em Jequié-Ba ""Dim-Dim"" aqui é chamado de Apolo ou Geladinho",Positivo
"Yuko e Vitor B ah naoo, enqto isso Nayane, Leonardo e Miriam ainda na competição que merdaaaa #MasterChefBR",Negativo
Cristiane Torllona kkkkkkk #VideoShowAoVivo,Neutro
Melhor episódio da Temporada!!! #MasterChefBR,Positivo
"Pelo amor de deus, tira esse tradutor das entrevistas, coloca legenda @user #thenoite",Negativo
Como a Sheron vai fazer com a novela ? #Encontro,Neutro
Outro comentário avulso: mal posso esperar pela participação da Daniela Mercury no #MasterChefBR,Positivo
Pior que a fala desse rapaz do #Encontro é a falar de muitos machistas. Isso AINDA é real.,Negativo
🙀 vivi pra ouvir #Slipknot no #MaisVocê,Neutro
Que show de violino no #Encontro 👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻,Positivo
"""homem que é homem não tem que lavar louça"" NOS POUPE #Encontro",Negativo
Que acho/'quero' vai embora Vitor B &gt;&gt; Nayane &gt;&gt; Fabrizio #MasterChefBR,Neutro
"tadinho do muso, porém corajoso #MasterChefBR",Positivo
"Blogueira de moda a 10 anos. Não sei garimpar.... Ué também ganham tudo, assim até eu seria péssima meu amor #VideoShowAoVivo",Negativo
#Encontro o maluco do reagge ta brabo. Kkkkk Fátima concordando pra ele finalizar o assunto... Vai até deixar o cara cantar,Neutro
É a Claudia Raia com certeza! #VideoShowAoVivo,Positivo
Miriam bem morphética #MasterChefBR,Negativo
Gente. Que look é esse da Tiê??? #encontro,Neutro
#MasterChefBR se mídia desse mais atenção para esse programa da @user seria um fenômeno em audiência!!,Positivo
Não consigo olhar para a Sandy @user e imaginar ela peidando!! #Encontro,Negativo
"""Eu gostaria"" #TheNoite",Neutro
"#ConversaComBial com as lindas @user  altas risadas! ❤ Parabéns,meninas!😘",Positivo
"Nada contra, mas fico me perguntando o que o #conversacomBial tem de novo. Só reciclaram o que o Jô fazia.",Negativo
"Mas o professor falou a real, nem tudo é preconceito, porem ele existe! #Encontro",Neutro
"""O ator é um estudante do comportamento humano"" #ConversaComBial  psicologia e dramaturgia têm coisas em comum",Positivo
#MasterChefBR hj tem q sair essa Miriam aff,Negativo
Assistindo #DomingoLegal,Neutro
Vivi Pasmanter maravilhosa!! #VideoShowAoVivo,Positivo
"E no #MaisVoce de hoje,tivermos torta de climão,quer dizer nhoque de abóbora!",Negativo
#MaisVocê @nadiabochi  É  o máximo só fã.👏👏👏,Neutro
Capricha na prova Vitor B. 😉 #MasterChefBR,Positivo
"Bial malicioso pra CARALHO brinca que não é, mas é em TODO programa #ConversaComBial",Negativo
Consolidados - GLOBO (09/05):  #JornalHoje 12.4 #VídeoShowAoVivo 10.0 #SessãoDaTarde 11.3 #SenhoraDoDestino 16.0,Neutro
Sophia falando da Mel!!!😍😍😍 #melphia #videoshowaovivo,Positivo
Léo Lins é completamente treze 😂😂 #TheNoite,Negativo
Q lindo q a @user  não sabia o q vestir hj e pegou uma blusa do @user  #VideoShowAoVivo,Neutro
"Essa coisa fofa e muito linda é o Nicolas prattes ,sofia e Otaviano amo vcs ,bjs  #VideoShowAoVivo",Positivo
#VideoShowAoVivo a Marcela foi no local errado. Essas expressões são do Pará. Nada a ver essa reportagem. O povo nem sabia os significados.,Negativo
shippo Joaquim  e Fátima rs #Videoshowaovivo,Neutro
Porra com a Deborah colocando a Miriam pra liderar o time adversário no próximo ep kkkkkkkkkkkkkkkkkkkk Deborah icone #MasterchefBR,Positivo
Se Yuko sair eu desisto deste #MasterChefBR,Negativo
"O desarmamento não acaba com a violência, assim como a proibição da maconha não acaba com o tráfico. Me julguem  #TheNoite",Neutro
#Encontro na vdd quando as pessoas se apaixonam e só vai ver a idade depois ai isso não importa mais 😍,Positivo
Não entendo essa super proteção com a Miriam. Desnecessário isso. #MasterChefBR,Negativo
Eu gosto mais não gosto da Yuko #MasterChefBR,Neutro
Fiquei feliz pelo Fernando ❤️ #MasterChefBR,Positivo
Mentira que o Vitor lambeu os dedos e pegou no frango dnv #MasterChefBR,Negativo
"Enfia whey protein nesse povo, ja vão se dar por satisfeitos #MasterChefBR",Neutro
"Me inspirei no episódio do #MasterChefBR (sim, só vi hj!) e vou fazer um jantar super digno com sardinha em lata! 😋",Positivo
#VideoShowAoVivo  Pena que eu perdi!!!!,Negativo
"Gente porque não gostam da Miriam, me expliquem plissss . não assisti outras edições. #MasterChefBR",Neutro
Caiu uma lágrima aqui nessa cena de A Favorita Nelson Xavier ficará pra sempre em nossa memória #VideoShowAoVivo,Positivo
ai gnt ta dando aflição esse povo batendo no azul!! A Miriam tem q sair hj galeraa  #MasterChefBR,Negativo
Hoje eu nem comentei sobre #MasterChefBR,Neutro
"Qdo o telefone do @user tocou, achei q era o meu. Fiquei caçando o barulho. Não acreditei q era da televisão. 😂😂😂 #ConversaComBial",Positivo
Que fome da porra! Aí eu invento de ir assistir #MasterChefBR,Negativo
"Dá vontade de pegar o filho do Serginho, agarrar e não largar mais!! 😍😍😍 #AltasHoras",Neutro
#MasterChefBR vem q vem,Positivo
#MaisVoce gosto muito da Ana Maria mas esse cabelo dela tá muito feio!!! Muito amarelo!!! Desculpe mas é  verdade! !!,Negativo
"""vou nem perguntar se gostam de alho"" kkkkkkkkk #MaisVoce",Neutro
Eu em uma prova de sardinha em lata: Misturo a sardinha em lata no miojo e PRONTO! Temos uma MACARRONADA SARDINHESA 🍝 😂😂😂😂 #MasterChefBR,Positivo
nunca passei tanto nervoso como hoje #MasterChefBR,Negativo
Os votos de hoje serão contatos por socos na Miriam e no Leonardo. #MasterChefBR,Neutro
Bom dia @user  @user @user @user adoro começar o dia com o #MaisVoce,Positivo
"Por favor, convide  #SamAlves no #AltasHoras de @user  @user. Agradeceria muito ver novamente meu ídolo nesse programa.",Negativo
Aprendi no #maisvoce que garfo é um talher masculino e faca e colher são talheres femininos. Não sabia que talher tinha sexo.,Neutro
@user Vou pegar esse voo só pra comer a comida da @user @user e @user #masterchefbr,Positivo
"O prato tá feio pra dedéu, Vítor. #MasterChefBR",Negativo
Aqui em casa compramos muita sardinha! Não sabia que era luxo! #MasterChefBR,Neutro
Ela é minha diva #VideoShowAoVivo,Positivo
Sonhando com uma máquina dessa de passar e dobrar a roupa aqui em casa. #Maisvocê #OdeioPassarRoupa,Negativo
"Nao gosto de #passarroupa hoje em dia, imagina antigamente com esse dinossauro😾😹😹 #MaisVoce",Neutro
Nossa mais o nariz do maluma é quilométrico. Kkkk mas mesmo assim é lindo. #thenoite,Positivo
Olha a cara dele olhando as palavras da mae adotiva. To chorosa. #encontro,Negativo
Olha a @user na Praça com a Velha Surda #TheNoite,Neutro
#VideoShowAoVivo minha primeira vez no tweeter e meu comentário já saiu! Amei/essa tv globo é 10 vídeo show é meu amor! Ota e Joca amo vcs,Positivo
"a Mirian podia quebra a perna ne, so um pensamento, assim  #MasterChefBR",Negativo
"São Paulo 11h54 -  Globo #Encontro 9.8,  SBT #BomDiaECia 6.6,  Band #JogoAberto 3.3,  Record #HojeEmDia 3.0",Neutro
"#MaisVoce Meus olhos não saem da blusa da Ana, linda demaaais 😍😍😍 Nunca te pedi nada, manda essa blusa pra mim Ana. PLEASE!!! 😂😂😂☺☺☺",Positivo
Eu tô com medo que o Douglas saia :( #MasterChefBR,Negativo
MUITO BOM o #TheNoite com o @user e a Tania! Ri demais! @user @user,Neutro
#MasterChefBr @user tá mais maravilhosa ainda hoje,Positivo
"A regra é clara, ""ovelha negra"" não tem nada a ver com racismo, tem a ver com lã mesmo... gente chata! #Encontro",Negativo
#thenoite @user @user  Léo Lins já é um mito nas entrevistas das estrelas de Hollywood.,Neutro
Prepara o coração. Agora que eu morro #MasterChefBR,Positivo
Fé no pai que a Miriam sai  #MasterChefBR,Negativo
"Ota, Joca, vcs falando de sotaque, isso pq ainda não me ouviram falar BERNARDES !! 😬🙈  #VideoShowAoVivo",Neutro
Já entrando no clima pro #MasterChefBR ! Hoje tem!,Positivo
O moço querendo falar e a Fátima doida pra cortar por causa do tempo #Encontro,Negativo
#MaisVoce FGTS não é descontado dos salários. Ele é uma obrigação da empresa.,Neutro
Adorei essa senhora #Encontro,Positivo
O QUE QUE É ISSO DESSA MIRIAN CONTESTANDO O FOGAÇA?!?!? WHAT THE FUCK #MasterChefBR,Negativo
Daqui a pouco MASTERCHEF No Ar !!! assistindo a prévia com @user e @user   #MasterChefBR,Neutro
@user Fiquei emocionada de ver a dona Ana e o seu carinho com ela. #altashoras,Positivo
Mano olha esse @user sobre o jornalismo na... KKKKKKKKKKKKKKKKKKKKKKKK    #TheNoite,Negativo
Galera 129 anos da ABOLIÇÃO DA ESCRAVATURA #ÉDeCasa,Neutro
VIVER É MELHOR QUE SONHAR 🎶 A RAINHA #ConversaComBial,Positivo
"Um dos piores momentos do #MasterChefBR esse final, sim ou claro?",Negativo
"Yuko gente como a gente, queria usar o pênis, ficou duro, decepcionou, pensou em fazer picadinho do pênis mas deixou pra lá #MasterChefBR",Neutro
O prato da @user ficou mais bonito que o da @user. Convenhamos. #MasterChefBR,Positivo
O #Encontro promovendo pseudociência. LAMENTAVEL! #SandyNoEncontro #QuartaDetremuraSDV #QuartaComFenixSDV,Negativo
Yuko como sempre vai ficar por último #MasterChefBR,Neutro
A VOZ DA LUCEROOOOOO É A COISA MAIS LINDA QUE VOCÊS IRÃO OUVIR HOJE   #DomingoLegal,Positivo
"Dormi antes do #masterchefbr acabar,  foi a vida falando pra eu não assistir a decepção dessa eliminação 😢💔",Negativo
Bora azulllllll #MasterChefBR,Neutro
To rindo demaaais hahaha #TheNoite,Positivo
"""Homem q é homem n tem q lavar louça n""  MEU QUERIDO? EM QUE MUNDO VC VIVE??? #Encontro",Negativo
"23h45 - Globo 12.3, RecordTV 7.1, SBT 5.9, Band 5.8 #MasterChefBR",Neutro
"@user adorei saber mais sobre você! Não sabia que comia carne, legal isso de não ser radical #altashoras",Positivo
